"recorder","activity_ratio","active_days","median_weekly_devoted_days","periodicity","periodicity_variation","upper_area","upper_n_poly","ratio","status"
"1945930",0.151960784313725,93,2,1,21.9778720996111,1331,3,0.126972201352367,"Control"
"1948159",0.0291095890410959,17,1,9,51.191331111355,1206,3,0.220563847429519,"Control"
"1953410",0.0747126436781609,26,1,5.5,23.7887746027711,902,2,0.201773835920177,"Control"
"1956724",0.147299509001637,90,3,1,25.3769491996025,2578,2,0.273079906904577,"Control"
"1976903",0.051948051948052,16,1.5,5,31.4635669299595,1549,3,0.257585539057456,"Control"
"1979865",0.0979827089337176,34,1.5,3.5,15.0461655173068,533,1,0.283302063789869,"Control"
"1996045",0.0917874396135266,57,2,3,27.7963977997101,2021,3,0.262741217219198,"Control"
"2026725",0.175,14,1.5,4,7.99438905797412,3848,6,0.270530145530146,"Control"
"2043960",0.0994764397905759,19,2,3,20.6916357702738,2248,4,0.176601423487544,"Control"
"2057279",0.208791208791209,76,2,2,11.8359451015016,591,1,0.257191201353638,"Control"
"2067768",0.136363636363636,48,2,2,13.8755858996286,1098,2,0.275956284153005,"Control"
"2096298",0.0707964601769911,16,1,5,33.1382385944524,531,1,0.295668549905838,"Control"
"2097108",0.025,14,1,13.5,60.1699612965161,1941,3,0.208655332302937,"Control"
"2109267",0.0337078651685393,12,1,6.5,34.1961661268888,1412,3,0.226628895184136,"Control"
"2109530",0.0332640332640333,16,1,7.5,60.6675773791483,1070,2,0.186915887850467,"Control"
"2125095",0.291208791208791,106,4,1,12.2410900977478,535,1,0.28411214953271,"Control"
"2132531",0.13477537437604,81,2.5,2,27.7437268305568,2775,6,0.142702702702703,"Control"
"2143699",0.0471380471380471,28,1,7.5,44.2296976458822,958,3,0.188935281837161,"Control"
"2148943",0.210300429184549,49,4,1,15.8387262185742,1364,2,0.178152492668622,"Control"
"2149217",0.0885416666666667,17,2,3,27.1157242204592,3200,5,0.221875,"Control"
"2151993",0.0324543610547667,16,1,4.5,10.6657508764382,1430,4,0.157342657342657,"Control"
"2172145",0.0549084858569052,33,1,6,38.828129698892,866,2,0.244803695150115,"Control"
"2177169",0.16504854368932,17,1.5,3,7.69307047500108,497,1,0.299798792756539,"Control"
"2186352",0.233983286908078,84,3,1,9.20014826478072,4974,7,0.21210293526337,"Control"
"2222326",0.0837209302325581,18,1,2,7.27438428093173,911,2,0.243688254665203,"Control"
"2225846",0.0686274509803922,14,1,9,21.8995375199967,2384,3,0.320469798657718,"Control"
"2228644",0.0922570016474465,56,2,2,32.9935300605444,1456,2,0.139423076923077,"Control"
"2228774",0.0562770562770563,13,1,8,26.3950178953713,1076,3,0.175650557620818,"Control"
"2231192",0.12316715542522,42,2,2,22.9732843727621,2087,3,0.2184954480115,"Control"
"2250481",0.0872274143302181,28,1.5,2,16.9852424633404,1411,4,0.208362863217576,"Control"
"2250536",0.0786516853932584,28,1,5.5,18.0987462379198,1292,2,0.321981424148607,"Control"
"2254263",0.0629139072847682,19,1,7,24.6881861615574,579,1,0.278065630397237,"Control"
"2267411",0.270949720670391,97,3,1,10.499293422608,2148,3,0.200186219739292,"Control"
"2271932",0.0341726618705036,19,1,4,57.1519517447593,2997,4,0.215882549215883,"Control"
"2282650",0.0505494505494506,23,1,8,41.2532249821583,1157,1,0.347450302506482,"Control"
"2283062",0.0240963855421687,14,1,5,40.5133722779693,918,3,0.202614379084967,"Control"
"2283775",0.0344827586206897,12,1,13.5,30.1752289874401,732,2,0.222677595628415,"Control"
"2294614",0.0648854961832061,17,1,9,12.6686715205359,1169,3,0.182207014542344,"Control"
"2298653",0.140562248995984,35,2.5,2,6.57229607957339,1448,2,0.13328729281768,"Control"
"2302678",0.0858369098712446,20,1,4,21.5473095700508,1023,4,0.183773216031281,"Control"
"2322362",0.0492610837438424,10,1,18,27.3866350210788,1875,3,0.2464,"Control"
"2326970",0.147747747747748,82,3,1,24.1995920040929,2597,2,0.30188679245283,"Control"
"2349148",0.133333333333333,80,2,2,24.5827382996895,3870,4,0.210077519379845,"Control"
"2354623",0.202857142857143,71,3,2,10.2576152236632,2832,3,0.258121468926554,"Control"
"2355527",0.0456026058631922,28,1,4.5,53.6209057967276,1189,3,0.295206055508831,"Control"
"2364126",0.113902847571189,68,2,2,25.3021323626666,2663,5,0.159594442358243,"Control"
"2384955",0.026890756302521,16,1,5.5,37.4013721320841,815,3,0.217177914110429,"Control"
"2388277",0.125,45,2,2,13.5874999554281,1032,3,0.175387596899225,"Control"
"2411700",0.114754098360656,28,2,4,15.2970585407784,4315,5,0.248899188876014,"Control"
"2414375",0.117647058823529,42,2,1.5,20.9283882775869,2520,6,0.163095238095238,"Control"
"2421906",0.261802575107296,61,3.5,1,10.8666285396718,963,3,0.181723779854621,"Control"
"2443705",0.0625,29,2,2,52.4515513799663,2214,5,0.190153568202349,"Control"
"2446901",0.0424028268551237,24,1,4.5,50.8816639168151,1119,2,0.20911528150134,"Control"
"2462200",0.0752688172043011,14,1,6,26.2741951985847,1204,2,0.214285714285714,"Control"
"2475319",0.160112359550562,57,2,2,13.8104532702087,3442,5,0.216153399186519,"Control"
"2481996",0.0652173913043478,15,1.5,2,11.6376929602004,530,1,0.286792452830189,"Control"
"2482117",0.0979591836734694,24,1,4,8.99603087081027,508,1,0.299212598425197,"Control"
"2504478",0.0289330922242315,16,1,15.5,51.7354322012965,2119,2,0.291175082586126,"Control"
"2513296",0.293269230769231,61,2,1,10.6459588895489,570,1,0.3,"Control"
"2514105",0.0651465798045603,40,1,3,14.4902969447715,1205,3,0.215767634854772,"Control"
"2522419",0.8,12,4,1,0.467099366496914,720,1,0.286111111111111,"Control"
"2522423",0.0404040404040404,24,1.5,5.5,19.8953974533519,2350,4,0.248085106382979,"Control"
"2527015",0.178571428571429,20,3.5,1,19.4258223274953,490,1,0.304081632653061,"Control"
"2534767",0.0780399274047187,43,2,2,37.0459339133486,720,1,0.280555555555556,"Control"
"2535232",0.0788177339901478,16,1,4,24.7728730286828,1185,3,0.182278481012658,"Control"
"2536814",0.0679611650485437,42,1.5,3.5,35.051381698506,1077,1,0.253481894150418,"Control"
"2538145",0.0504885993485342,31,1,5,17.427259096195,1402,1,0.317403708987161,"Control"
"2545820",0.156862745098039,16,1.5,5,7.16605755994054,583,1,0.271012006861063,"Control"
"2546032",0.053156146179402,32,2,2.5,19.1868010187559,2574,2,0.198912198912199,"Control"
"2546349",0.313725490196078,16,2,2,3.28778402720188,476,1,0.304621848739496,"Control"
"2553713",0.10077519379845,13,1,6,10.9655106694775,1733,2,0.326601269474899,"Control"
"2554776",0.126637554585153,29,2,2.5,20.6284849548965,545,1,0.288073394495413,"Control"
"2575299",0.138888888888889,15,1,3.5,11.4998805536081,470,1,0.304255319148936,"Control"
"2595454",0.0860655737704918,21,1,4,23.5958850114524,2706,4,0.237989652623799,"Control"
"2601627",0.0221238938053097,10,1,7.5,11.6496474502144,797,1,0.307402760351317,"Control"
"2603048",0.0423572744014733,23,1,5,18.6587142924591,1952,4,0.182889344262295,"Control"
"2604844",0.0575296108291032,34,1.5,2,15.8482916042769,1503,3,0.232202262142382,"Control"
"2606736",0.0515463917525773,10,1,7,41.8781300654384,1104,1,0.303442028985507,"Control"
"2612262",0.24390243902439,30,2.5,1,6.87843062636917,5546,10,0.250090155066715,"Control"
"2616514",0.126760563380282,27,1,2,17.0169146620468,800,2,0.2175,"Control"
"2625520",0.0746887966804979,18,2,2,34.7308982624643,471,1,0.305732484076433,"Control"
"2630914",0.309352517985612,43,3,2,4.54938062943718,471,1,0.305732484076433,"Control"
"2640952",0.25,26,2,2,5.71780843797108,690,2,0.228985507246377,"Control"
"2644953",0.0254777070063694,12,1,4.5,18.3560465363445,2028,4,0.248520710059172,"Control"
"2645003",0.145299145299145,17,2,4,9.49736805646701,482,1,0.304979253112033,"Control"
"2645953",0.483412322274882,102,6.5,1,7.91919587877056,810,2,0.211111111111111,"Control"
"2646903",0.217948717948718,17,2,3.5,5.84486954516523,792,2,0.214646464646465,"Control"
"2648051",0.163265306122449,16,2,3,9.40263387618192,932,2,0.293991416309013,"Control"
"2654317",0.125984251968504,16,1,4,9.86914383318026,659,1,0.288315629742033,"Control"
"2663100",0.126984126984127,16,2,2,20.0095215430293,470,1,0.306382978723404,"Control"
"2663155",0.117647058823529,16,1,7,8.33238089795296,511,1,0.303326810176125,"Control"
"2663225",0.146788990825688,32,2,1,16.9764542823288,488,1,0.305327868852459,"Control"
"2664221",0.0807017543859649,46,2,2,12.518738597305,3135,6,0.16140350877193,"Control"
"2665969",0.0802292263610315,28,1,4,26.2970311281302,913,3,0.192771084337349,"Control"
"2668716",0.114678899082569,25,2,3.5,19.5325351026494,1057,3,0.198675496688742,"Control"
"2669509",0.0240963855421687,14,1,20,71.0229903025432,2361,4,0.190173655230834,"Control"
"2676443",0.15,15,1,2,13.2459821816294,470,1,0.306382978723404,"Control"
"2678623",0.0183150183150183,10,1,2.5,60.099768242957,791,2,0.236409608091024,"Control"
"2684548",0.103004291845494,24,1,5,18.200681913994,1758,3,0.213879408418658,"Control"
"2687679",0.248,31,2,2,5.53193445826817,926,3,0.1792656587473,"Control"
"2695504",0.116402116402116,22,2,2,19.7825079059157,809,1,0.310259579728059,"Control"
"2695725",0.194444444444444,21,2,2,8.2288005137284,1033,2,0.28944820909971,"Control"
"2697617",0.125806451612903,78,2,1,26.8401767453066,5831,6,0.202881152460984,"Control"
"2698460",0.213114754098361,13,2,1,7.67522578880198,471,1,0.305732484076433,"Control"
"2704962",0.14018691588785,30,2,1,24.7909486104289,490,1,0.302040816326531,"Control"
"2709976",0.0563380281690141,12,1,4,33.2538446170993,477,1,0.30398322851153,"Control"
"2711753",0.128888888888889,29,2,3.5,16.9487244139274,1298,4,0.146379044684129,"Control"
"2711969",0.0774647887323944,11,1,2.5,27.9978173752487,1135,2,0.183259911894273,"Control"
"2712154",0.114285714285714,12,1,4,9.58502620094109,488,1,0.30327868852459,"Control"
"2716791",0.2,16,2,3,5.16121063686566,537,1,0.303538175046555,"Control"
"2719446",0.0845481049562682,29,2,2,18.8063303884108,497,1,0.303822937625755,"Control"
"2721108",0.0518134715025907,10,1,6,30.5245802591944,519,1,0.304431599229287,"Control"
"2723076",0.132743362831858,30,2,2,20.4164764911889,471,1,0.305732484076433,"Control"
"2723461",0.0540540540540541,30,1,3.5,15.2687996707745,2297,4,0.232477144101001,"Control"
"2728665",0.0862354892205638,52,2,3,33.8287463798565,557,1,0.308797127468582,"Control"
"2732329",0.0625,13,1,6.5,27.0928538045132,1018,2,0.293713163064833,"Control"
"2733019",0.171875,11,1,5.5,7.40945342113708,471,1,0.305732484076433,"Control"
"2736130",0.088785046728972,19,1,4,25.4887518444555,1358,4,0.157584683357879,"Control"
"2738772",0.0694444444444444,15,2,4,32.8788151172831,470,1,0.304255319148936,"Control"
"2740395",0.0367775831873905,21,2,2,27.2968305681141,472,1,0.305084745762712,"Control"
"2743240",0.157593123209169,55,2,2,11.4701290606355,487,1,0.301848049281314,"Control"
"2744545",0.0646853146853147,37,1,3,43.892630648095,2406,6,0.194513715710723,"Control"
"2765721",0.421052631578947,16,4,1,3.46135123628799,470,1,0.304255319148936,"Control"
"2765779",0.183976261127596,62,3,1,15.3654079904135,1001,1,0.347652347652348,"Control"
"2766504",0.104918032786885,32,2,1,19.4515112606342,1651,4,0.21259842519685,"Control"
"2768009",0.0688073394495413,15,1,6.5,24.4909716489096,1484,2,0.213611859838275,"Control"
"2768665",0.379310344827586,11,2,1,2.61618891604648,611,1,0.270049099836334,"Control"
"2770568",0.10989010989011,20,1,5,17.9547840144583,1218,1,0.328407224958949,"Control"
"2770636",0.087431693989071,48,2,2.5,33.5479179969841,7393,15,0.205599891789531,"Control"
"2770742",0.175257731958763,17,2,3,7.16472842006823,473,1,0.304439746300211,"Control"
"2771351",0.0503246753246753,31,1.5,4,17.4562084033922,1701,2,0.185185185185185,"Control"
"2772788",0.172413793103448,20,2,1,9.47789055416474,474,1,0.305907172995781,"Control"
"2775223",0.0687830687830688,39,2,2,16.1135702793374,2288,4,0.192307692307692,"Control"
"2781326",0.181818181818182,18,1.5,4,7.00472529586908,2083,4,0.156985117618819,"Control"
"2782562",0.1875,12,2,2,7.33608763702982,483,1,0.304347826086957,"Control"
"2806097",0.100884955752212,57,2,2,11.1298730484258,1677,2,0.27072152653548,"Control"
"2826050",0.0858585858585859,17,1,4.5,22.3777232979586,498,1,0.303212851405622,"Control"
"2826870",0.065359477124183,10,2,3,28.1622284471792,1719,2,0.3304246655032,"Control"
"2827590",0.117647058823529,24,1,4,18.7195866648061,3891,6,0.25597532767926,"Control"
"2829978",0.0277185501066098,13,1,4,14.1800115399363,1470,3,0.213605442176871,"Control"
"2831691",0.105769230769231,11,1,4.5,10.791457526931,1253,2,0.285714285714286,"Control"
"2839107",0.0883977900552486,16,1,2,22.2421735834042,885,1,0.274576271186441,"Control"
"2839626",0.165354330708661,21,1,2,8.73046691944818,1599,2,0.231394621638524,"Control"
"2840190",0.0280528052805281,17,1,5,21.3557174233662,575,1,0.302608695652174,"Control"
"2840623",0.208333333333333,40,3,1,13.5195664672684,1437,2,0.208768267223382,"Control"
"2840640",0.182572614107884,44,2,2,13.0971326526431,6105,2,0.272563472563473,"Control"
"2841434",0.101604278074866,19,2,2,24.2074368738204,839,2,0.230035756853397,"Control"
"2841468",0.0875576036866359,19,2,3.5,32.8937684067971,533,1,0.287054409005629,"Control"
"2852396",0.299492385786802,59,3,1,10.4038245096845,3853,4,0.0955099922138593,"Control"
"2854719",0.0516934046345811,29,1,2,22.8761685672905,1536,4,0.231770833333333,"Control"
"2867536",0.151898734177215,12,1,2,8.81424466933549,862,2,0.235498839907193,"Control"
"2870290",0.162162162162162,30,2,2,15.6371258367226,1381,3,0.202027516292542,"Control"
"2874814",0.0410714285714286,23,1,2,21.0900563344548,2794,5,0.260558339298497,"Control"
"2880220",0.0613496932515337,10,1,4,27.9060925247517,1352,3,0.223372781065089,"Control"
"2882406",0.0644067796610169,38,1,4.5,36.0609162742668,570,1,0.303508771929825,"Control"
"2885880",0.06875,11,1,6,29.5049901617412,1291,2,0.238574748257165,"Control"
"2886831",0.0802919708029197,11,1,10,10.9361784915939,1482,3,0.262483130904184,"Control"
"2887644",0.113168724279835,55,2,2,3.93718825798435,1411,1,0.221828490432318,"Control"
"2888133",0.0666666666666667,39,1,1,40.0147307710383,2374,3,0.180707666385847,"Control"
"2898530",0.0511627906976744,22,2,2,8.79653041650065,545,1,0.293577981651376,"Control"
"2899027",0.10327868852459,63,2,1,15.8319556490072,4457,8,0.145164909131703,"Control"
"2926271",0.0577933450087566,33,1,4,45.2758094873099,1479,2,0.132521974306964,"Control"
"2937027",0.0326678765880218,18,1,4,55.8139394177954,840,2,0.21547619047619,"Control"
"2962042",0.068904593639576,39,2,2,14.5068069349339,658,1,0.246200607902736,"Control"
"2962928",0.307692307692308,12,3,2,4.67682876239095,887,1,0.284103720405862,"Control"
"2967875",0.12037037037037,13,1,5.5,9.75572869775715,1435,3,0.181184668989547,"Control"
"2968508",0.0645161290322581,10,1,6,28.9976052651096,475,1,0.305263157894737,"Control"
"2979766",0.164556962025316,26,2,2,15.6990445569149,1304,3,0.218558282208589,"Control"
"3015830",0.0326086956521739,18,1,4,18.7705443004015,2352,2,0.336734693877551,"Control"
"3016144",0.0979381443298969,19,2,2,21.9030096120455,709,1,0.23836389280677,"Control"
"3019570",0.0565217391304348,13,1,6.5,27.7994713269984,1858,3,0.243810548977395,"Control"
"3025100",0.172839506172839,14,1.5,3,7.59216870472631,1223,2,0.228945216680294,"Control"
"3028809",0.0791738382099828,46,2,1.5,12.8323677368448,645,2,0.238759689922481,"Control"
"3030621",0.0878661087866109,21,2,3,23.8347380275535,2559,7,0.139507620164127,"Control"
"3036102",0.185365853658537,38,2,2,13.3137807086025,1781,3,0.25435148792813,"Control"
"3057057",0.121019108280255,19,1,2,19.772232460463,1651,1,0.30587522713507,"Control"
"3057135",0.130434782608696,21,1,3,17.0510070701194,959,2,0.29614181438999,"Control"
"3072040",0.172839506172839,28,2,2,15.5921121120251,1252,2,0.288338658146965,"Control"
"3093082",0.0464716006884682,27,2,1,16.8865824448485,977,2,0.216990788126919,"Control"
"3125199",0.0915254237288136,27,2,3,25.2188421621612,2019,6,0.146111936602278,"Control"
"3146048",0.0789473684210526,12,2,4,24.5564285232642,836,2,0.22488038277512,"Control"
"3170267",0.112582781456954,17,2,2,22.4436330986466,873,2,0.242840778923253,"Control"
"3188935",0.122641509433962,13,2,2,21.9218653818096,493,1,0.304259634888438,"Control"
"3202786",0.0481727574750831,29,2,1,18.1369434566224,1710,5,0.128654970760234,"Control"
"3206244",0.189189189189189,42,2.5,2,13.5145811048299,1499,3,0.172114743162108,"Control"
"3216692",0.09375,15,1,3,22.4280289708321,905,2,0.238674033149171,"Control"
"3233666",0.0246913580246914,12,1,15.5,15.3119415997957,1271,3,0.217151848937844,"Control"
"3262150",0.0317796610169492,15,1.5,3,9.98460353205413,1467,1,0.366053169734151,"Control"
"3278655",0.0440456769983687,27,1,5,17.8768938390687,4027,6,0.233672709212813,"Control"
"3296223",0.1015625,13,1.5,2,23.1573994981119,1106,2,0.306509945750452,"Control"
"3321405",0.0541871921182266,11,1,6.5,28.4401906541508,1031,2,0.246362754607177,"Control"
"3351615",0.0684931506849315,40,1.5,4,35.9577059127699,1217,1,0.33771569433032,"Control"
"3413898",0.0361111111111111,13,1,4,36.9633725340493,831,2,0.247894103489771,"Control"
"3489488",0.0430528375733855,22,1,6.5,60.0293787723101,945,2,0.225396825396825,"Control"
"3572548",0.727272727272727,16,4.5,1,0.50709255283711,867,2,0.219146482122261,"Control"
"3626355",0.0347826086956522,20,1,6,56.2789504294271,715,1,0.332867132867133,"Control"
"3653936",0.087962962962963,19,1,4,22.6935394336393,1340,2,0.267910447761194,"Control"
"3798835",0.0547945205479452,12,1,14,21.4560862312687,548,1,0.293795620437956,"Control"
"3828185",0.0884353741496599,13,1,2,25.4552489080287,1568,2,0.281887755102041,"Control"
"3852881",0.0236486486486486,14,1,10,28.1144845662204,729,2,0.224965706447188,"Control"
"3876181",0.065359477124183,40,2,2,36.9077894456424,1847,1,0.261505143475907,"Control"
"3896034",0.09375,15,1,3.5,25.4213936035626,2893,5,0.259937780850328,"Control"
"3914751",0.024232633279483,15,1,11,60.9502739734277,1845,4,0.205962059620596,"Control"
"3933667",0.109859154929577,39,2,2,16.3397670726356,1432,4,0.13268156424581,"Control"
"4072413",0.157458563535912,57,2,1,16.4325987911317,673,1,0.236255572065379,"Control"
"4170112",0.139240506329114,11,1,6.5,7.37563556583431,503,1,0.304174950298211,"Control"
"4172127",0.320987654320988,26,3,2,3.90512483795333,549,1,0.287795992714026,"Control"
"20518",0.0738255033557047,33,1,5,34.223773413618,6848,8,0.214077102803738,"Lockdown"
"28778",0.0827740492170022,37,1,4,32.9919266926131,2628,6,0.168949771689498,"Lockdown"
"29474",0.0963455149501661,58,2,2,28.13222490174,8126,9,0.297194191484125,"Lockdown"
"30467",0.428571428571429,30,2,2,1.61275702499629,1197,3,0.20718462823726,"Lockdown"
"30480",0.150912106135987,91,2,2,21.472486374264,13957,33,0.0902056315827184,"Lockdown"
"30586",0.0561056105610561,34,2,2.5,40.8991186118455,6459,6,0.31026474686484,"Lockdown"
"34604",0.185185185185185,10,1,5,3.58623913189167,1505,3,0.259800664451827,"Lockdown"
"35910",0.0862354892205638,52,1,2.5,28.7268700213666,2273,4,0.203255609326881,"Lockdown"
"38542",0.158415841584158,96,3,1,22.756027004781,826,1,0.242130750605327,"Lockdown"
"39715",0.0843881856540084,40,2,3,32.0703795750564,1359,3,0.182487122884474,"Lockdown"
"46756",0.161129568106312,97,3,1,21.869290008245,2787,4,0.105489773950484,"Lockdown"
"59418",0.0199667221297837,12,1,12,27.4469184669852,3953,8,0.273969137364027,"Lockdown"
"62484",0.0580431177446103,35,1,5,37.5744715078058,4361,8,0.235037835358863,"Lockdown"
"65661",0.0625,32,1,3,34.2473088128037,1870,2,0.173262032085561,"Lockdown"
"72232",0.0980066445182724,59,2,3,27.9500763311533,4125,5,0.200727272727273,"Lockdown"
"74872",0.0708661417322835,36,1,4,33.5568397994537,3078,5,0.182261208576998,"Lockdown"
"78411",0.163636363636364,99,3,1,21.0894684308106,5719,8,0.231683860814828,"Lockdown"
"83785",0.222961730449251,134,4,1,18.4863908280603,3584,7,0.109095982142857,"Lockdown"
"92309",0.0310421286031042,14,1,3.5,9.33671475542883,1278,3,0.20735524256651,"Lockdown"
"92931",0.282178217821782,171,4,1,16.2821241093234,8608,6,0.106064126394052,"Lockdown"
"94280",0.0995024875621891,60,1,3.5,26.4682119379869,4592,6,0.218858885017422,"Lockdown"
"105325",0.030241935483871,15,1,10,52.6331035541663,608,1,0.263157894736842,"Lockdown"
"105778",0.0353159851301115,19,1,6,51.0809622646476,2261,3,0.226890756302521,"Lockdown"
"108648",0.118616144975288,72,2,3,24.1772654705091,1337,1,0.324607329842932,"Lockdown"
"108958",0.0731292517006803,43,1,3,33.7312188032277,1772,1,0.238148984198646,"Lockdown"
"109803",0.111111111111111,29,2,2,18.2883675450924,2144,4,0.216884328358209,"Lockdown"
"111952",0.0243407707910751,12,1,14,57.8365513033641,787,2,0.232528589580686,"Lockdown"
"112445",0.192691029900332,116,3,1,19.1545735189957,3983,4,0.261109716294251,"Lockdown"
"113729",0.171381031613977,103,3,1,20.2739260925929,3263,2,0.243947287771989,"Lockdown"
"117870",0.0479166666666667,23,1,7,41.9898513815853,1750,3,0.186285714285714,"Lockdown"
"119083",0.136963696369637,83,2,2,23.3122523817651,1487,3,0.188298587760592,"Lockdown"
"122684",0.0272904483430799,14,1,7.5,58.7867228877303,1781,3,0.214486243683324,"Lockdown"
"123758",0.131221719457014,29,2,2,5.7833635064116,1268,3,0.189274447949527,"Lockdown"
"126659",0.0686868686868687,34,2,3,6.27133455468405,1678,2,0.259237187127533,"Lockdown"
"127015",0.031390134529148,14,1,3,11.7782542308813,2876,5,0.249652294853964,"Lockdown"
"130384",0.0407766990291262,21,1,5,55.2739059445103,1673,2,0.329946204423192,"Lockdown"
"132681",0.0714285714285714,35,1,4,33.8467748340468,4698,4,0.295444870157514,"Lockdown"
"135012",0.04149377593361,20,1,5,9.25456961849277,2163,2,0.332408691631993,"Lockdown"
"136611",0.0481171548117155,23,1,6,5.76483593290679,1394,3,0.273314203730273,"Lockdown"
"137919",0.223938223938224,116,3,1,17.6129200047735,1157,3,0.22990492653414,"Lockdown"
"139942",0.109504132231405,53,2,2,27.9377599562411,1080,2,0.300925925925926,"Lockdown"
"140932",0.0453400503778338,18,1,4,47.6220799629752,1128,2,0.235815602836879,"Lockdown"
"144549",0.0573355817875211,34,1,5.5,38.1195064788823,1844,5,0.1941431670282,"Lockdown"
"146435",0.121911037891269,74,3,1.5,24.34229930001,1835,2,0.16566757493188,"Lockdown"
"147672",0.12015503875969,62,2,2,24.0122614629479,1021,2,0.175318315377081,"Lockdown"
"149147",0.110169491525424,52,2,2,29.7088181782955,1329,3,0.17607223476298,"Lockdown"
"149160",0.0928433268858801,48,1,4,28.9680483651722,3095,6,0.124394184168013,"Lockdown"
"153833",0.0619136960600375,33,1,2,37.0691884343695,3142,4,0.233609166136219,"Lockdown"
"154401",0.0196463654223969,10,1,26.5,64.8678601906544,796,2,0.222361809045226,"Lockdown"
"155354",0.0829787234042553,39,2,3,31.6610473914228,1548,1,0.208656330749354,"Lockdown"
"155737",0.101923076923077,53,2,2,34.9065643582137,2979,4,0.287009063444109,"Lockdown"
"156461",0.125954198473282,66,2,2,23.7621261858659,4525,7,0.204198895027624,"Lockdown"
"156624",0.045,27,1,5,39.8434436262731,1937,2,0.291688177594218,"Lockdown"
"156837",0.0504201680672269,30,1,3.5,20.0853996829359,484,1,0.301652892561983,"Lockdown"
"159947",0.0923076923076923,48,2,2,38.3264644129371,3677,6,0.22382376937721,"Lockdown"
"160927",0.0955165692007797,49,2,2,27.8059550786399,3372,8,0.162811387900356,"Lockdown"
"163823",0.0224948875255624,11,1,3,20.1170187762612,2782,4,0.177210639827462,"Lockdown"
"169070",0.0659536541889483,37,2,2,33.8580824604578,3639,5,0.297884034075295,"Lockdown"
"170569",0.111764705882353,38,2,2,13.9758010816202,1078,4,0.179035250463822,"Lockdown"
"170958",0.021558872305141,13,1.5,2,35.7193606783874,2360,4,0.250847457627119,"Lockdown"
"172517",0.100671140939597,60,2,2,27.2797177515633,1473,2,0.31500339443313,"Lockdown"
"173325",0.0627177700348432,36,1,5.5,35.9496702054245,2672,5,0.247380239520958,"Lockdown"
"176044",0.0236051502145923,11,1,11,60.8771531674879,2886,6,0.261954261954262,"Lockdown"
"177065",0.0528375733855186,27,1,7,39.868659370488,1025,2,0.206829268292683,"Lockdown"
"179921",0.089678510998308,53,2,2,29.4114556846511,1823,4,0.220515633571037,"Lockdown"
"180390",0.0249169435215947,15,1,8,65.8362381702528,2277,5,0.226174791392183,"Lockdown"
"180866",0.235880398671096,142,3,1,17.7493685020042,2087,4,0.188787733588884,"Lockdown"
"189038",0.0334728033472803,16,1,4,49.8937332275769,1085,2,0.19815668202765,"Lockdown"
"201709",0.0453648915187377,23,2,3,29.0836232759459,887,2,0.205186020293123,"Lockdown"
"206393",0.134551495016611,81,2,2,22.7625294971238,2194,2,0.247037374658159,"Lockdown"
"212007",0.0601941747572816,31,1,4,8.51744081456142,1536,3,0.184895833333333,"Lockdown"
"214518",0.0606060606060606,36,1,3,37.4102014550246,3880,5,0.281185567010309,"Lockdown"
"221259",0.062124248496994,31,2,2,7.08324881626386,1998,2,0.222222222222222,"Lockdown"
"226680",0.01953125,10,1,9,27.2367267804758,614,1,0.275244299674267,"Lockdown"
"227941",0.304777594728171,185,5,1,14.9702360881249,2466,5,0.116382806163828,"Lockdown"
"229884",0.0395833333333333,19,1,6,10.0465826791707,1032,2,0.229651162790698,"Lockdown"
"233701",0.135922330097087,70,2,2,22.9556726335332,1492,1,0.302949061662198,"Lockdown"
"234861",0.0353634577603143,18,1,6.5,12.4846572506684,953,2,0.21196222455404,"Lockdown"
"237267",0.173267326732673,105,2,1,21.3253021838035,1113,1,0.238095238095238,"Lockdown"
"241762",0.0653846153846154,34,1,3.5,34.9966444243979,3451,5,0.22544190089829,"Lockdown"
"250072",0.169491525423729,10,1.5,3,8.81917103688197,504,1,0.301587301587302,"Lockdown"
"253472",0.0255972696245734,15,1,11,58.6108417379478,1409,3,0.216465578424414,"Lockdown"
"254959",0.0275229357798165,12,1,6.5,11.8715345820721,1067,2,0.203373945641987,"Lockdown"
"257482",0.0271493212669683,12,1,10.5,63.3127159423761,559,1,0.302325581395349,"Lockdown"
"259033",0.240066225165563,145,4,1,18.0281415437346,1921,4,0.195210827693909,"Lockdown"
"264956",0.101836393989983,61,2,2,26.9655060306314,1665,2,0.187387387387387,"Lockdown"
"269542",0.0304347826086957,14,1,7.5,13.0206712111119,1716,4,0.251748251748252,"Lockdown"
"275478",0.299835255354201,182,5,1,15.6834877405983,4224,8,0.100852272727273,"Lockdown"
"277626",0.229752066115702,139,3,1,18.0908149884738,906,1,0.248344370860927,"Lockdown"
"300402",0.0577689243027888,29,1,4,37.1203862711998,2849,5,0.194454194454194,"Lockdown"
"306751",0.0769230769230769,39,1,3,33.0099630060026,6526,10,0.222188170395342,"Lockdown"
"319933",0.0315126050420168,15,1,4,5.43728816268759,906,3,0.214128035320088,"Lockdown"
"328452",0.0867052023121387,45,1,4,29.9625458334889,5108,6,0.209671104150352,"Lockdown"
"341892",0.0794573643410853,41,1,3,34.7962839469708,3516,6,0.123720136518771,"Lockdown"
"343211",0.0794223826714801,44,2,2,31.328956004319,1649,3,0.134627046694967,"Lockdown"
